"id","data","type","timestamp","ano","mes","dia","hora"
"1340","20.7157","temperature","2022-10-13 17:51:39.432647","2022","10","13","17"
"1345","0.8411","powerfactor","2022-10-13 17:51:39.447100","2022","10","13","17"
"1336","76.7869","pressure","2022-10-13 17:51:39.719015","2022","10","13","17"
"1341","24.4085","temperature","2022-10-13 17:51:39.866748","2022","10","13","17"
"1346","0.7691","powerfactor","2022-10-13 17:51:39.885720","2022","10","13","17"
"1337","74.1336","pressure","2022-10-13 17:51:40.156648","2022","10","13","17"
"1342","24.0647","temperature","2022-10-13 17:51:40.300785","2022","10","13","17"
"1347","0.7323","powerfactor","2022-10-13 17:51:40.325592","2022","10","13","17"
"1338","76.4257","pressure","2022-10-13 17:51:40.595689","2022","10","13","17"
"1343","23.4184","temperature","2022-10-13 17:51:40.736795","2022","10","13","17"
"1348","0.901","powerfactor","2022-10-13 17:51:40.764742","2022","10","13","17"
"1339","79.5403","pressure","2022-10-13 17:51:41.033380","2022","10","13","17"
"1344","23.5343","temperature","2022-10-13 17:51:41.172328","2022","10","13","17"
"1349","0.9508","powerfactor","2022-10-13 17:51:41.205472","2022","10","13","17"
"1340","74.7063","pressure","2022-10-13 17:51:41.470589","2022","10","13","17"
"1345","24.4303","temperature","2022-10-13 17:51:41.605704","2022","10","13","17"
"1350","0.7692","powerfactor","2022-10-13 17:51:41.643978","2022","10","13","17"
"1341","77.5958","pressure","2022-10-13 17:51:41.909154","2022","10","13","17"
"1346","21.5092","temperature","2022-10-13 17:51:42.040606","2022","10","13","17"
"1351","0.7996","powerfactor","2022-10-13 17:51:42.082087","2022","10","13","17"
"1342","74.2322","pressure","2022-10-13 17:51:42.345086","2022","10","13","17"
"1347","23.3755","temperature","2022-10-13 17:51:42.473853","2022","10","13","17"
"1352","0.9994","powerfactor","2022-10-13 17:51:42.519865","2022","10","13","17"
"1343","78.0892","pressure","2022-10-13 17:51:42.783350","2022","10","13","17"
"1348","24.5593","temperature","2022-10-13 17:51:42.909866","2022","10","13","17"
"1353","0.7154","powerfactor","2022-10-13 17:51:42.960455","2022","10","13","17"
"1344","73.0048","pressure","2022-10-13 17:51:43.221607","2022","10","13","17"
"1349","20.7884","temperature","2022-10-13 17:51:43.345624","2022","10","13","17"
"1354","0.9397","powerfactor","2022-10-13 17:51:43.398531","2022","10","13","17"
"1345","78.5412","pressure","2022-10-13 17:51:43.659176","2022","10","13","17"
"1350","22.3011","temperature","2022-10-13 17:51:43.781187","2022","10","13","17"
"1355","0.8378","powerfactor","2022-10-13 17:51:43.835952","2022","10","13","17"
"1346","75.863","pressure","2022-10-13 17:51:44.096461","2022","10","13","17"
"1351","22.6608","temperature","2022-10-13 17:51:44.217178","2022","10","13","17"
"1356","0.772","powerfactor","2022-10-13 17:51:44.275118","2022","10","13","17"
"1347","78.2022","pressure","2022-10-13 17:51:44.534633","2022","10","13","17"
"1352","21.1632","temperature","2022-10-13 17:51:44.650500","2022","10","13","17"
"1357","0.9776","powerfactor","2022-10-13 17:51:44.715258","2022","10","13","17"
"1348","72.5627","pressure","2022-10-13 17:51:44.973387","2022","10","13","17"
"1353","23.5178","temperature","2022-10-13 17:51:45.084128","2022","10","13","17"
"1358","0.9694","powerfactor","2022-10-13 17:51:45.154336","2022","10","13","17"
"1349","77.2571","pressure","2022-10-13 17:51:45.411192","2022","10","13","17"
"1354","21.403","temperature","2022-10-13 17:51:45.519103","2022","10","13","17"
"1359","0.8595","powerfactor","2022-10-13 17:51:45.592169","2022","10","13","17"
"1350","71.2455","pressure","2022-10-13 17:51:45.848315","2022","10","13","17"
"1355","22.1366","temperature","2022-10-13 17:51:45.952660","2022","10","13","17"
"1360","0.8565","powerfactor","2022-10-13 17:51:46.033726","2022","10","13","17"
"1351","74.9537","pressure","2022-10-13 17:51:46.285022","2022","10","13","17"
"1356","24.6095","temperature","2022-10-13 17:51:46.387732","2022","10","13","17"
"1361","0.8861","powerfactor","2022-10-13 17:51:46.472880","2022","10","13","17"
"1352","71.9114","pressure","2022-10-13 17:51:46.722803","2022","10","13","17"
"1357","23.1461","temperature","2022-10-13 17:51:46.821733","2022","10","13","17"
"1362","0.7503","powerfactor","2022-10-13 17:51:46.913731","2022","10","13","17"
"1353","72.7788","pressure","2022-10-13 17:51:47.160677","2022","10","13","17"
"1358","23.6566","temperature","2022-10-13 17:51:47.255269","2022","10","13","17"
"1363","0.7471","powerfactor","2022-10-13 17:51:47.352105","2022","10","13","17"
"1354","72.1183","pressure","2022-10-13 17:51:47.600051","2022","10","13","17"
"1359","23.8338","temperature","2022-10-13 17:51:47.688587","2022","10","13","17"
"1364","0.9303","powerfactor","2022-10-13 17:51:47.792545","2022","10","13","17"
"1355","76.7068","pressure","2022-10-13 17:51:48.036914","2022","10","13","17"
"1360","23.9286","temperature","2022-10-13 17:51:48.122216","2022","10","13","17"
"1365","0.9415","powerfactor","2022-10-13 17:51:48.232472","2022","10","13","17"
"1356","78.1634","pressure","2022-10-13 17:51:48.476109","2022","10","13","17"
"1361","24.7161","temperature","2022-10-13 17:51:48.555605","2022","10","13","17"
"1366","0.945","powerfactor","2022-10-13 17:51:48.671559","2022","10","13","17"
"1357","79.7573","pressure","2022-10-13 17:51:48.912999","2022","10","13","17"
"1362","23.5105","temperature","2022-10-13 17:51:48.988881","2022","10","13","17"
"1367","0.7364","powerfactor","2022-10-13 17:51:49.111382","2022","10","13","17"
"1358","76.6054","pressure","2022-10-13 17:51:49.351071","2022","10","13","17"
"1363","24.963","temperature","2022-10-13 17:51:49.422191","2022","10","13","17"
"1368","0.7243","powerfactor","2022-10-13 17:51:49.550382","2022","10","13","17"
"1359","75.2635","pressure","2022-10-13 17:51:49.790036","2022","10","13","17"
"1364","24.2184","temperature","2022-10-13 17:51:49.855939","2022","10","13","17"
"1369","0.9799","powerfactor","2022-10-13 17:51:49.990527","2022","10","13","17"
"1360","75.9178","pressure","2022-10-13 17:51:50.227351","2022","10","13","17"
"1365","20.5744","temperature","2022-10-13 17:51:50.290849","2022","10","13","17"
"1370","0.9091","powerfactor","2022-10-13 17:51:50.430923","2022","10","13","17"
"1361","71.5974","pressure","2022-10-13 17:51:50.667438","2022","10","13","17"
"1366","23.6012","temperature","2022-10-13 17:51:50.725034","2022","10","13","17"
"1371","0.9048","powerfactor","2022-10-13 17:51:50.868513","2022","10","13","17"
"1362","75.9823","pressure","2022-10-13 17:51:51.106492","2022","10","13","17"
"1367","23.2097","temperature","2022-10-13 17:51:51.158293","2022","10","13","17"
"1372","0.963","powerfactor","2022-10-13 17:51:51.309810","2022","10","13","17"
"1363","70.1271","pressure","2022-10-13 17:51:51.544660","2022","10","13","17"
"1368","23.1898","temperature","2022-10-13 17:51:51.591939","2022","10","13","17"
"1373","0.8084","powerfactor","2022-10-13 17:51:51.749686","2022","10","13","17"
"1364","72.04","pressure","2022-10-13 17:51:51.985203","2022","10","13","17"
"1369","23.6681","temperature","2022-10-13 17:51:52.029610","2022","10","13","17"
"1374","0.7027","powerfactor","2022-10-13 17:51:52.193260","2022","10","13","17"
"1365","74.4258","pressure","2022-10-13 17:51:52.422376","2022","10","13","17"
"1370","22.8653","temperature","2022-10-13 17:51:52.463029","2022","10","13","17"
"1375","0.7949","powerfactor","2022-10-13 17:51:52.634221","2022","10","13","17"
"1366","70.3492","pressure","2022-10-13 17:51:52.861262","2022","10","13","17"
"1371","21.62","temperature","2022-10-13 17:51:52.899069","2022","10","13","17"
"1376","0.9953","powerfactor","2022-10-13 17:51:53.073343","2022","10","13","17"
"1367","71.0951","pressure","2022-10-13 17:51:53.299783","2022","10","13","17"
"1372","24.5932","temperature","2022-10-13 17:51:53.333064","2022","10","13","17"
"1377","0.8614","powerfactor","2022-10-13 17:51:53.511088","2022","10","13","17"
"1368","74.5416","pressure","2022-10-13 17:51:53.740057","2022","10","13","17"
"1373","23.7288","temperature","2022-10-13 17:51:53.766256","2022","10","13","17"
"1378","0.7923","powerfactor","2022-10-13 17:51:53.949865","2022","10","13","17"
"1369","79.1475","pressure","2022-10-13 17:51:54.176144","2022","10","13","17"
"1374","24.8599","temperature","2022-10-13 17:51:54.201668","2022","10","13","17"
"1379","0.9656","powerfactor","2022-10-13 17:51:54.388880","2022","10","13","17"
"1370","74.3075","pressure","2022-10-13 17:51:54.613541","2022","10","13","17"
"1375","22.6705","temperature","2022-10-13 17:51:54.634739","2022","10","13","17"
"1380","0.7483","powerfactor","2022-10-13 17:51:54.826864","2022","10","13","17"
"1371","75.1696","pressure","2022-10-13 17:51:55.050888","2022","10","13","17"
"1376","20.6416","temperature","2022-10-13 17:51:55.070171","2022","10","13","17"
"1381","0.7434","powerfactor","2022-10-13 17:51:55.267414","2022","10","13","17"
"1372","78.5242","pressure","2022-10-13 17:51:55.488051","2022","10","13","17"
"1377","21.7512","temperature","2022-10-13 17:51:55.503854","2022","10","13","17"
"1382","0.795","powerfactor","2022-10-13 17:51:55.705608","2022","10","13","17"
"1373","72.7939","pressure","2022-10-13 17:51:55.924899","2022","10","13","17"
"1378","23.829","temperature","2022-10-13 17:51:55.936705","2022","10","13","17"
"1383","0.8579","powerfactor","2022-10-13 17:51:56.144246","2022","10","13","17"
"1374","70.6046","pressure","2022-10-13 17:51:56.361124","2022","10","13","17"
"1379","23.5143","temperature","2022-10-13 17:51:56.370543","2022","10","13","17"
"1384","0.9051","powerfactor","2022-10-13 17:51:56.584200","2022","10","13","17"
"1375","71.0217","pressure","2022-10-13 17:51:56.797691","2022","10","13","17"
"1380","22.5568","temperature","2022-10-13 17:51:56.805910","2022","10","13","17"
"1385","0.7945","powerfactor","2022-10-13 17:51:57.023953","2022","10","13","17"
"1381","23.7078","temperature","2022-10-13 17:51:57.238655","2022","10","13","17"
"1376","73.3098","pressure","2022-10-13 17:51:57.236268","2022","10","13","17"
"1386","0.789","powerfactor","2022-10-13 17:51:57.462935","2022","10","13","17"
"1382","22.7075","temperature","2022-10-13 17:51:57.672772","2022","10","13","17"
"1377","76.1064","pressure","2022-10-13 17:51:57.674940","2022","10","13","17"
"1387","0.7469","powerfactor","2022-10-13 17:51:57.903171","2022","10","13","17"
"1383","22.6665","temperature","2022-10-13 17:51:58.106211","2022","10","13","17"
"1378","72.6768","pressure","2022-10-13 17:51:58.113455","2022","10","13","17"
"1388","0.822","powerfactor","2022-10-13 17:51:58.341708","2022","10","13","17"
"1384","20.8988","temperature","2022-10-13 17:51:58.540621","2022","10","13","17"
"1379","78.2588","pressure","2022-10-13 17:51:58.551895","2022","10","13","17"
"1389","0.9279","powerfactor","2022-10-13 17:51:58.780662","2022","10","13","17"
"1385","24.4099","temperature","2022-10-13 17:51:58.975018","2022","10","13","17"
"1380","70.1743","pressure","2022-10-13 17:51:58.989619","2022","10","13","17"
"1390","0.9914","powerfactor","2022-10-13 17:51:59.220734","2022","10","13","17"
"1386","23.859","temperature","2022-10-13 17:51:59.408384","2022","10","13","17"
"1381","74.8813","pressure","2022-10-13 17:51:59.428435","2022","10","13","17"
"1391","0.8867","powerfactor","2022-10-13 17:51:59.658749","2022","10","13","17"
"1387","23.8475","temperature","2022-10-13 17:51:59.842679","2022","10","13","17"
"1382","73.4747","pressure","2022-10-13 17:51:59.868103","2022","10","13","17"
"1392","0.9418","powerfactor","2022-10-13 17:52:00.097753","2022","10","13","17"
"1383","75.4547","pressure","2022-10-13 17:52:00.307063","2022","10","13","17"
"1388","22.8097","temperature","2022-10-13 17:52:00.311712","2022","10","13","17"
"1393","0.7043","powerfactor","2022-10-13 17:52:00.536942","2022","10","13","17"
"547","79.0106","pressure","2022-10-13 17:45:54.311664","2022","10","13","17"
"553","22.9763","temperature","2022-10-13 17:45:54.415814","2022","10","13","17"
"559","0.9733","powerfactor","2022-10-13 17:45:54.483956","2022","10","13","17"
"548","78.1044","pressure","2022-10-13 17:45:54.747284","2022","10","13","17"
"554","23.1389","temperature","2022-10-13 17:45:54.853797","2022","10","13","17"
"560","0.933","powerfactor","2022-10-13 17:45:54.923211","2022","10","13","17"
"549","75.0065","pressure","2022-10-13 17:45:55.183459","2022","10","13","17"
"555","22.92","temperature","2022-10-13 17:45:55.293242","2022","10","13","17"
"561","0.8835","powerfactor","2022-10-13 17:45:55.360978","2022","10","13","17"
"550","74.8091","pressure","2022-10-13 17:45:55.619258","2022","10","13","17"
"556","24.2312","temperature","2022-10-13 17:45:55.731932","2022","10","13","17"
"562","0.9548","powerfactor","2022-10-13 17:45:55.797983","2022","10","13","17"
"551","78.1807","pressure","2022-10-13 17:45:56.056122","2022","10","13","17"
"557","24.3987","temperature","2022-10-13 17:45:56.170783","2022","10","13","17"
"563","0.8294","powerfactor","2022-10-13 17:45:56.234958","2022","10","13","17"
"552","78.0354","pressure","2022-10-13 17:45:56.491217","2022","10","13","17"
"558","20.6164","temperature","2022-10-13 17:45:56.609695","2022","10","13","17"
"564","0.9769","powerfactor","2022-10-13 17:45:56.671213","2022","10","13","17"
"553","70.4833","pressure","2022-10-13 17:45:56.926565","2022","10","13","17"
"559","23.8547","temperature","2022-10-13 17:45:57.048748","2022","10","13","17"
"565","0.8499","powerfactor","2022-10-13 17:45:57.107223","2022","10","13","17"
"554","77.9488","pressure","2022-10-13 17:45:57.362840","2022","10","13","17"
"560","20.818","temperature","2022-10-13 17:45:57.486687","2022","10","13","17"
"566","0.9483","powerfactor","2022-10-13 17:45:57.542354","2022","10","13","17"
"555","72.9628","pressure","2022-10-13 17:45:57.798546","2022","10","13","17"
"561","24.7635","temperature","2022-10-13 17:45:57.924694","2022","10","13","17"
"567","0.7903","powerfactor","2022-10-13 17:45:57.977312","2022","10","13","17"
"556","70.5359","pressure","2022-10-13 17:45:58.235573","2022","10","13","17"
"562","22.7334","temperature","2022-10-13 17:45:58.362905","2022","10","13","17"
"568","0.95","powerfactor","2022-10-13 17:45:58.415240","2022","10","13","17"
"557","70.0901","pressure","2022-10-13 17:45:58.671946","2022","10","13","17"
"563","24.7978","temperature","2022-10-13 17:45:58.801943","2022","10","13","17"
"569","0.9937","powerfactor","2022-10-13 17:45:58.850731","2022","10","13","17"
"558","72.0798","pressure","2022-10-13 17:45:59.108650","2022","10","13","17"
"564","22.0707","temperature","2022-10-13 17:45:59.240463","2022","10","13","17"
"570","0.8857","powerfactor","2022-10-13 17:45:59.286630","2022","10","13","17"
"559","70.0374","pressure","2022-10-13 17:45:59.544283","2022","10","13","17"
"565","21.5399","temperature","2022-10-13 17:45:59.679655","2022","10","13","17"
"571","0.8463","powerfactor","2022-10-13 17:45:59.724150","2022","10","13","17"
"560","79.6355","pressure","2022-10-13 17:45:59.979899","2022","10","13","17"
"566","20.1031","temperature","2022-10-13 17:46:00.117868","2022","10","13","17"
"572","0.9263","powerfactor","2022-10-13 17:46:00.162649","2022","10","13","17"
"561","71.373","pressure","2022-10-13 17:46:00.414876","2022","10","13","17"
"567","22.402","temperature","2022-10-13 17:46:00.556615","2022","10","13","17"
"573","0.7687","powerfactor","2022-10-13 17:46:00.598377","2022","10","13","17"
"562","75.1119","pressure","2022-10-13 17:46:00.850672","2022","10","13","17"
"568","23.6215","temperature","2022-10-13 17:46:00.995815","2022","10","13","17"
"574","0.7646","powerfactor","2022-10-13 17:46:01.036887","2022","10","13","17"
"563","71.5333","pressure","2022-10-13 17:46:01.286498","2022","10","13","17"
"569","22.6687","temperature","2022-10-13 17:46:01.435124","2022","10","13","17"
"575","0.9065","powerfactor","2022-10-13 17:46:01.472816","2022","10","13","17"
"564","78.2357","pressure","2022-10-13 17:46:01.722079","2022","10","13","17"
"570","21.115","temperature","2022-10-13 17:46:01.874557","2022","10","13","17"
"576","0.8177","powerfactor","2022-10-13 17:46:01.908260","2022","10","13","17"
"565","77.6552","pressure","2022-10-13 17:46:02.160377","2022","10","13","17"
"571","22.4509","temperature","2022-10-13 17:46:02.314527","2022","10","13","17"
"577","0.7055","powerfactor","2022-10-13 17:46:02.343532","2022","10","13","17"
"566","72.5764","pressure","2022-10-13 17:46:02.596330","2022","10","13","17"
"572","23.1375","temperature","2022-10-13 17:46:02.753586","2022","10","13","17"
"578","0.7495","powerfactor","2022-10-13 17:46:02.779144","2022","10","13","17"
"567","71.6002","pressure","2022-10-13 17:46:03.032663","2022","10","13","17"
"573","23.2883","temperature","2022-10-13 17:46:03.193213","2022","10","13","17"
"579","0.7751","powerfactor","2022-10-13 17:46:03.215243","2022","10","13","17"
"568","77.4402","pressure","2022-10-13 17:46:03.469023","2022","10","13","17"
"574","23.9507","temperature","2022-10-13 17:46:03.632855","2022","10","13","17"
"580","0.9937","powerfactor","2022-10-13 17:46:03.651083","2022","10","13","17"
"569","77.5762","pressure","2022-10-13 17:46:03.907789","2022","10","13","17"
"575","24.6974","temperature","2022-10-13 17:46:04.071072","2022","10","13","17"
"581","0.8415","powerfactor","2022-10-13 17:46:04.088395","2022","10","13","17"
"570","75.0123","pressure","2022-10-13 17:46:04.344146","2022","10","13","17"
"576","24.6734","temperature","2022-10-13 17:46:04.509213","2022","10","13","17"
"582","0.748","powerfactor","2022-10-13 17:46:04.524511","2022","10","13","17"
"571","72.5467","pressure","2022-10-13 17:46:04.780339","2022","10","13","17"
"577","21.5411","temperature","2022-10-13 17:46:04.948425","2022","10","13","17"
"583","0.7893","powerfactor","2022-10-13 17:46:04.961500","2022","10","13","17"
"572","70.2229","pressure","2022-10-13 17:46:05.217164","2022","10","13","17"
"578","21.1089","temperature","2022-10-13 17:46:05.386651","2022","10","13","17"
"584","0.8418","powerfactor","2022-10-13 17:46:05.398764","2022","10","13","17"
"573","74.1735","pressure","2022-10-13 17:46:05.653574","2022","10","13","17"
"579","20.8332","temperature","2022-10-13 17:46:05.825362","2022","10","13","17"
"585","0.7768","powerfactor","2022-10-13 17:46:05.836049","2022","10","13","17"
"574","77.3495","pressure","2022-10-13 17:46:06.092404","2022","10","13","17"
"580","23.8013","temperature","2022-10-13 17:46:06.264379","2022","10","13","17"
"586","0.7187","powerfactor","2022-10-13 17:46:06.274758","2022","10","13","17"
"575","76.4133","pressure","2022-10-13 17:46:06.529133","2022","10","13","17"
"581","22.1437","temperature","2022-10-13 17:46:06.702312","2022","10","13","17"
"587","0.7902","powerfactor","2022-10-13 17:46:06.710998","2022","10","13","17"
"576","77.2955","pressure","2022-10-13 17:46:06.965050","2022","10","13","17"
"582","22.211","temperature","2022-10-13 17:46:07.141533","2022","10","13","17"
"588","0.8677","powerfactor","2022-10-13 17:46:07.147744","2022","10","13","17"
"577","71.5263","pressure","2022-10-13 17:46:07.401449","2022","10","13","17"
"583","20.3703","temperature","2022-10-13 17:46:07.579377","2022","10","13","17"
"589","0.9226","powerfactor","2022-10-13 17:46:07.585734","2022","10","13","17"
"578","77.525","pressure","2022-10-13 17:46:07.837071","2022","10","13","17"
"584","24.9195","temperature","2022-10-13 17:46:08.018124","2022","10","13","17"
"590","0.9735","powerfactor","2022-10-13 17:46:08.023061","2022","10","13","17"
"579","73.2754","pressure","2022-10-13 17:46:08.275589","2022","10","13","17"
"585","22.2925","temperature","2022-10-13 17:46:08.457054","2022","10","13","17"
"591","0.7387","powerfactor","2022-10-13 17:46:08.459318","2022","10","13","17"
"580","70.8455","pressure","2022-10-13 17:46:08.712378","2022","10","13","17"
"586","22.9691","temperature","2022-10-13 17:46:08.896110","2022","10","13","17"
"592","0.7762","powerfactor","2022-10-13 17:46:08.899396","2022","10","13","17"
"581","72.7395","pressure","2022-10-13 17:46:09.148965","2022","10","13","17"
"587","23.9984","temperature","2022-10-13 17:46:09.351265","2022","10","13","17"
"593","0.8787","powerfactor","2022-10-13 17:46:09.373090","2022","10","13","17"
"582","75.0226","pressure","2022-10-13 17:46:09.586527","2022","10","13","17"
"588","21.8396","temperature","2022-10-13 17:46:09.790830","2022","10","13","17"
"594","0.8739","powerfactor","2022-10-13 17:46:09.808741","2022","10","13","17"
"583","75.1953","pressure","2022-10-13 17:46:10.022531","2022","10","13","17"
"589","20.0017","temperature","2022-10-13 17:46:10.230593","2022","10","13","17"
"595","0.7936","powerfactor","2022-10-13 17:46:10.242998","2022","10","13","17"
"584","75.6239","pressure","2022-10-13 17:46:10.459781","2022","10","13","17"
"590","24.3866","temperature","2022-10-13 17:46:10.668068","2022","10","13","17"
"596","0.7627","powerfactor","2022-10-13 17:46:10.678781","2022","10","13","17"
"585","74.3262","pressure","2022-10-13 17:46:10.897600","2022","10","13","17"
"591","21.3068","temperature","2022-10-13 17:46:11.107137","2022","10","13","17"
"597","0.8495","powerfactor","2022-10-13 17:46:11.116929","2022","10","13","17"
"586","75.753","pressure","2022-10-13 17:46:11.333609","2022","10","13","17"
"592","21.6096","temperature","2022-10-13 17:46:11.546341","2022","10","13","17"
"598","0.7497","powerfactor","2022-10-13 17:46:11.554402","2022","10","13","17"
"587","74.4054","pressure","2022-10-13 17:46:11.769233","2022","10","13","17"
"593","24.339","temperature","2022-10-13 17:46:11.985266","2022","10","13","17"
"599","0.8522","powerfactor","2022-10-13 17:46:11.991675","2022","10","13","17"
"588","73.7432","pressure","2022-10-13 17:46:12.206079","2022","10","13","17"
"594","20.0159","temperature","2022-10-13 17:46:12.424647","2022","10","13","17"
"600","0.8075","powerfactor","2022-10-13 17:46:12.427401","2022","10","13","17"
"589","73.7926","pressure","2022-10-13 17:46:12.642036","2022","10","13","17"
"595","20.9492","temperature","2022-10-13 17:46:12.862730","2022","10","13","17"
"601","0.9004","powerfactor","2022-10-13 17:46:12.865647","2022","10","13","17"
"590","70.6403","pressure","2022-10-13 17:46:13.078487","2022","10","13","17"
"596","21.4054","temperature","2022-10-13 17:46:13.301770","2022","10","13","17"
"602","0.7405","powerfactor","2022-10-13 17:46:13.337042","2022","10","13","17"
"591","73.1308","pressure","2022-10-13 17:46:13.513820","2022","10","13","17"
"597","23.9164","temperature","2022-10-13 17:46:13.740207","2022","10","13","17"
"603","0.8981","powerfactor","2022-10-13 17:46:13.771833","2022","10","13","17"
"592","73.676","pressure","2022-10-13 17:46:13.948843","2022","10","13","17"
"598","21.015","temperature","2022-10-13 17:46:14.179125","2022","10","13","17"
"604","0.8501","powerfactor","2022-10-13 17:46:14.207103","2022","10","13","17"
"593","77.4589","pressure","2022-10-13 17:46:14.384591","2022","10","13","17"
"599","23.6178","temperature","2022-10-13 17:46:14.618510","2022","10","13","17"
"605","0.8897","powerfactor","2022-10-13 17:46:14.642139","2022","10","13","17"
"594","79.5604","pressure","2022-10-13 17:46:14.841249","2022","10","13","17"
"600","23.5359","temperature","2022-10-13 17:46:15.058264","2022","10","13","17"
"606","0.7678","powerfactor","2022-10-13 17:46:15.076676","2022","10","13","17"
"595","70.6685","pressure","2022-10-13 17:46:15.278070","2022","10","13","17"
"601","24.351","temperature","2022-10-13 17:46:15.497575","2022","10","13","17"
"607","0.9238","powerfactor","2022-10-13 17:46:15.513337","2022","10","13","17"
"596","77.9717","pressure","2022-10-13 17:46:15.714784","2022","10","13","17"
"602","20.5769","temperature","2022-10-13 17:46:15.936314","2022","10","13","17"
"608","0.764","powerfactor","2022-10-13 17:46:15.950211","2022","10","13","17"
"597","77.9832","pressure","2022-10-13 17:46:16.152489","2022","10","13","17"
"603","24.5147","temperature","2022-10-13 17:46:16.375412","2022","10","13","17"
"609","0.7907","powerfactor","2022-10-13 17:46:16.385323","2022","10","13","17"
"598","72.9496","pressure","2022-10-13 17:46:16.588720","2022","10","13","17"
"604","22.6048","temperature","2022-10-13 17:46:16.814501","2022","10","13","17"
"610","0.7326","powerfactor","2022-10-13 17:46:16.822689","2022","10","13","17"
"599","73.5369","pressure","2022-10-13 17:46:17.024331","2022","10","13","17"
"605","23.1806","temperature","2022-10-13 17:46:17.254182","2022","10","13","17"
"611","0.9244","powerfactor","2022-10-13 17:46:17.259976","2022","10","13","17"
"600","77.8893","pressure","2022-10-13 17:46:17.460684","2022","10","13","17"
"606","20.5973","temperature","2022-10-13 17:46:17.693484","2022","10","13","17"
"612","0.8102","powerfactor","2022-10-13 17:46:17.697129","2022","10","13","17"
"601","77.405","pressure","2022-10-13 17:46:17.897837","2022","10","13","17"
"607","20.5612","temperature","2022-10-13 17:46:18.132685","2022","10","13","17"
"613","0.7044","powerfactor","2022-10-13 17:46:18.136469","2022","10","13","17"
"602","73.8524","pressure","2022-10-13 17:46:18.334666","2022","10","13","17"
"614","0.8578","powerfactor","2022-10-13 17:46:18.574803","2022","10","13","17"
"608","23.9725","temperature","2022-10-13 17:46:18.570789","2022","10","13","17"
"603","79.716","pressure","2022-10-13 17:46:18.773584","2022","10","13","17"
"615","0.8238","powerfactor","2022-10-13 17:46:19.011160","2022","10","13","17"
"609","24.5584","temperature","2022-10-13 17:46:19.012615","2022","10","13","17"
"604","77.751","pressure","2022-10-13 17:46:19.209673","2022","10","13","17"
"616","0.7192","powerfactor","2022-10-13 17:46:19.446131","2022","10","13","17"
"610","22.0598","temperature","2022-10-13 17:46:19.453262","2022","10","13","17"
"605","79.4759","pressure","2022-10-13 17:46:19.645666","2022","10","13","17"
"617","0.7425","powerfactor","2022-10-13 17:46:19.882643","2022","10","13","17"
"611","24.7247","temperature","2022-10-13 17:46:19.891911","2022","10","13","17"
"606","77.3498","pressure","2022-10-13 17:46:20.081936","2022","10","13","17"
"618","0.7819","powerfactor","2022-10-13 17:46:20.318634","2022","10","13","17"
"612","24.1515","temperature","2022-10-13 17:46:20.330855","2022","10","13","17"
"607","78.259","pressure","2022-10-13 17:46:20.519939","2022","10","13","17"
"619","0.9406","powerfactor","2022-10-13 17:46:20.757508","2022","10","13","17"
"613","21.4452","temperature","2022-10-13 17:46:20.770110","2022","10","13","17"
"608","71.707","pressure","2022-10-13 17:46:20.956502","2022","10","13","17"
"620","0.7466","powerfactor","2022-10-13 17:46:21.195146","2022","10","13","17"
"614","22.7359","temperature","2022-10-13 17:46:21.209168","2022","10","13","17"
"609","72.2007","pressure","2022-10-13 17:46:21.403150","2022","10","13","17"
"621","0.7489","powerfactor","2022-10-13 17:46:21.633194","2022","10","13","17"
"615","24.4815","temperature","2022-10-13 17:46:21.648004","2022","10","13","17"
"610","74.9405","pressure","2022-10-13 17:46:21.838228","2022","10","13","17"
"622","0.8337","powerfactor","2022-10-13 17:46:22.071272","2022","10","13","17"
"616","24.2319","temperature","2022-10-13 17:46:22.088304","2022","10","13","17"
"611","73.038","pressure","2022-10-13 17:46:22.273171","2022","10","13","17"
"623","0.7741","powerfactor","2022-10-13 17:46:22.508999","2022","10","13","17"
"617","23.4645","temperature","2022-10-13 17:46:22.527335","2022","10","13","17"
"612","75.4512","pressure","2022-10-13 17:46:22.711151","2022","10","13","17"
"624","0.892","powerfactor","2022-10-13 17:46:22.944316","2022","10","13","17"
"618","24.0573","temperature","2022-10-13 17:46:22.966153","2022","10","13","17"
"613","79.4998","pressure","2022-10-13 17:46:23.147313","2022","10","13","17"
"625","0.7377","powerfactor","2022-10-13 17:46:23.379765","2022","10","13","17"
"619","24.4311","temperature","2022-10-13 17:46:23.405231","2022","10","13","17"
"614","72.6166","pressure","2022-10-13 17:46:23.583784","2022","10","13","17"
"626","0.7065","powerfactor","2022-10-13 17:46:23.815170","2022","10","13","17"
"620","23.8406","temperature","2022-10-13 17:46:23.844324","2022","10","13","17"
"615","71.0343","pressure","2022-10-13 17:46:24.019718","2022","10","13","17"
"627","0.9126","powerfactor","2022-10-13 17:46:24.252632","2022","10","13","17"
"621","24.2484","temperature","2022-10-13 17:46:24.282934","2022","10","13","17"
"616","75.3275","pressure","2022-10-13 17:46:24.455778","2022","10","13","17"
"628","0.9102","powerfactor","2022-10-13 17:46:24.688171","2022","10","13","17"
"622","24.5838","temperature","2022-10-13 17:46:24.721640","2022","10","13","17"
"617","70.6772","pressure","2022-10-13 17:46:24.891772","2022","10","13","17"
"629","0.7235","powerfactor","2022-10-13 17:46:25.123951","2022","10","13","17"
